comments,likes,user,user_url,source,sentiment
И так по всей экономике,0,@user-cw5jh4cl9c,https://www.youtube.com/channel/UCRgjVBCTBpo8oq3KBVJPLkg,YouTube,5 stars
Спасибо за правду,0,@dongortez1648,https://www.youtube.com/channel/UCgZgorWW_dpLlvscoB6rVgg,YouTube,5 stars
Долой власть воров и паразитов<br>Путину 69 пора на покой,1,@user-hu3gp7xi2p,https://www.youtube.com/channel/UCedaa5PVeoN5xG5kjZvFhNA,YouTube,5 stars
Коррупция зашкаливает!!!! Все кто в этом замешаны настоящие ворюги их всех надо на КОЛ сажать!!! Твари !!!,0,@ahtankabdulov5862,https://www.youtube.com/channel/UCRBIMqL8KdOzNwuYA9gEbqQ,YouTube,1 star
"<a href=""https://www.youtube.com/watch?v=r04ItuXFXkw&amp;t=50"">0:50</a> я считаю, что разворовывается больше половины",3,@denisday14,https://www.youtube.com/channel/UCnZh9CxnRIUrQ7J9Dt36eog,YouTube,1 star
Последние слова просто золотые😅💪,0,@hookahsmokers6990,https://www.youtube.com/channel/UCpo-Zn-47Y1csTs9B6Jm9fQ,YouTube,5 stars
Вор должен сидеть в тюрьме!,0,@salmakov,https://www.youtube.com/channel/UC7jR-vnGScEz_l1e_5UGWaQ,YouTube,1 star
Все чётко отследили,0,@salmakov,https://www.youtube.com/channel/UC7jR-vnGScEz_l1e_5UGWaQ,YouTube,5 stars
Найс,0,@darkstaill802,https://www.youtube.com/channel/UC0HBNrP0m70YipKDqOhsGzw,YouTube,5 stars
"путина и его шайку в шахту,и зарплату 5 тысяч в месяц,а все ворованные деньги отдать народу!",0,@PapaJohno,https://www.youtube.com/channel/UCf163sYdcUC4aEQn_FhCPfQ,YouTube,1 star
Эти единаросы борются с коррупцией когда им выгодно,0,@mrcot7274,https://www.youtube.com/channel/UCRz0EjWhg9_0s6MwLbM3knA,YouTube,4 stars
"Ну офигеть теперь, я же там служил, буквально в том году!<br><a href=""https://www.youtube.com/watch?v=r04ItuXFXkw&amp;t=120"">2:00</a> просто вижу, что слишком знакомое место)) в Клинцах и служил, правда на деле там немного по другому построено, на гугл картах нашёл, без проблем, но даже они слегка устарели, но общая картина такая же..<br>Часть относительно свежая, можно спокойно служить, особого присмотра нет, там буквально переодевались и на гражданку бегали)<br>Было интересно посмотреть, как оно должно было быть, там чуть меньше казарм, чем планировалось, но в целом не плохо.",0,@Golden_Cobra,https://www.youtube.com/channel/UCYHVZ2VlqM28clHxb1uVz5w,YouTube,3 stars
"Ого, а ведь я тогда служил в Екатеринбурге срочником и нашу часть специально передеслацировали в г. Клинцы (Брянская обл.) чтобы МЫ СРОЧНИКИ, строили эту военную часть, строителей я там вообще почти не видел, всю основную грязную работу там делали солжаты срочной службы. И жили мы тогда как бомжи, то в палаточном лагере, то в бывшем здании техникума, а военный городок так и не видели....",0,@OLDVegas,https://www.youtube.com/channel/UCuahgaKHDz5zeI_rCMHV3CQ,YouTube,1 star
"Я почти уверен, на этой стройке субподрядчиков ещё на бабки кинут, и посты рабочие получат только часть обещанного(если вообще хоть что-то получат",0,@teodelfix57,https://www.youtube.com/channel/UC88wR-mG4vdQ-69RUiw8KuA,YouTube,1 star
"Это пиздец, товарищи",1,@illinois6674,https://www.youtube.com/channel/UCaf8hwsdhIwfqyxprJZO80g,YouTube,5 stars
"Паразиты воруют,не давятся.Из-за них в нищете люди маются.Ещё душат с процентами дикими,-ипотеками да кредитами.&#39;&#39;Зомбодурики&#39;&#39;их поддерживают.И тем самым-у власти удерживают.   Обманула нас зло несущая.Сила темная-жить недающая.Доллар-&#39;&#39;дьяволом&#39;&#39;одержимая.Да на горе чужом наживою.",2,@user-dd1kp8re9x,https://www.youtube.com/channel/UCcCxRB0m8qw6DlyhGxJx_Fw,YouTube,1 star
Я знаю планету где не берут взяток: Ни Биру!,0,@user-cp8mv7du9b,https://www.youtube.com/channel/UCszOB7LdeTJS8T2VhTSCkpA,YouTube,1 star
"Кто за Навального, ставьте лайк",0,@user-mr9fn3cq7w,https://www.youtube.com/channel/UCxGsQcBZDHUisCMm-huoHWA,YouTube,1 star
"Поставлю 100 лайков под ваши комментарии. Надеюсь и вы меня поддержите, друзья.",7,@user-mr9fn3cq7w,https://www.youtube.com/channel/UCxGsQcBZDHUisCMm-huoHWA,YouTube,5 stars
"Всем привет,я не гражданин России,но меня очень интересует жызнь России,я смотрию вашы репортажы и ставлю вам лаики ради того чтобы как можно больше людей посмотрело вас.Люди должны осознать что так больше нельзя жыть!люди должны обединиться против нынишнеи власти!Люди должны дать Новальному шанс!",0,@denisboz5654,https://www.youtube.com/channel/UCIwRZT7ZN_TRADlZMMeHqOQ,YouTube,5 stars
"рассказывай нам тут сказки,расскажи ка нам что-нибудь из своего прошлого",0,@user-rq4zl4lm4j,https://www.youtube.com/channel/UCXlwkPzpvmqHgSPiMVORapw,YouTube,5 stars
Вешать. Только тотальное уничтожения,0,@user-qr9pf3ie7u,https://www.youtube.com/channel/UC4pS1dLoru0ajXrNmxGzOcw,YouTube,5 stars
